PWSID,FacilityID,PFOA,PFOS,exceeds,POPULATION_SERVED_COUNT,Ep_Population,Population_bin
TX0430042,34566,0.0,0.0,False,19185.0,19185.0,"10,001 - 50,000"
TX0430045,EP001,0.0,0.0,False,6486.0,6486.0,"3,301 - 10,000"
TX0430051,EP001,0.0,0.0,False,11430.0,11430.0,"10,001 - 50,000"
TX0430053,EP1,0.0,0.0,False,4218.0,2109.0,"1,001 - 3,300"
TX0430053,EP2,0.0,0.0,False,4218.0,2109.0,"1,001 - 3,300"
TX0430054,EP002,0.0,0.0,False,9020.0,4510.0,"3,301 - 10,000"
TX0430054,EP003,0.0,0.0,False,9020.0,4510.0,"3,301 - 10,000"
TX0430055,EP001,0.0,0.0,False,10674.0,3558.0,"3,301 - 10,000"
TX0430055,EP003,0.0,0.0,False,10674.0,3558.0,"3,301 - 10,000"
TX0430055,EP004,0.0,0.0,False,10674.0,3558.0,"3,301 - 10,000"
TX0450001,EP001,0.0,0.0,False,3739.0,1246.3333333333333,"1,001 - 3,300"
TX0450001,EP002,0.0,0.0,False,3739.0,1246.3333333333333,"1,001 - 3,300"
TX0450001,EP003,0.0,0.0,False,3739.0,1246.3333333333333,"1,001 - 3,300"
TX0450002,EP001,0.0,0.0,False,3580.0,1790.0,"1,001 - 3,300"
TX0450002,EP002,0.0,0.0,False,3580.0,1790.0,"1,001 - 3,300"
TX0460001,49450,0.0,0.0,False,70759.0,7862.111111111111,"3,301 - 10,000"
TX0460001,49451,0.0,0.0,False,70759.0,7862.111111111111,"3,301 - 10,000"
TX0460001,49452,0.0,0.0,False,70759.0,7862.111111111111,"3,301 - 10,000"
TX0460001,49453,0.0,0.0,False,70759.0,7862.111111111111,"3,301 - 10,000"
TX0460001,49454,0.0,0.0,False,70759.0,7862.111111111111,"3,301 - 10,000"
TX0460001,49455,0.0,0.0,False,70759.0,7862.111111111111,"3,301 - 10,000"
TX0460001,49456,0.0,0.0,False,70759.0,7862.111111111111,"3,301 - 10,000"
TX0460001,49457,0.0,0.0,False,70759.0,7862.111111111111,"3,301 - 10,000"
TX0460001,49458,0.0,0.0,False,70759.0,7862.111111111111,"3,301 - 10,000"
TX0460019,50003,0.0,0.0,False,40749.0,2910.6428571428573,"1,001 - 3,300"
TX0460019,50005,0.0,0.0,False,40749.0,2910.6428571428573,"1,001 - 3,300"
TX0460019,50006,0.0,0.0,False,40749.0,2910.6428571428573,"1,001 - 3,300"
TX0460019,50007,0.0,0.0,False,40749.0,2910.6428571428573,"1,001 - 3,300"
TX0460019,50008,0.0,0.0,False,40749.0,2910.6428571428573,"1,001 - 3,300"
TX0460019,50009,0.0,0.0,False,40749.0,2910.6428571428573,"1,001 - 3,300"
TX0460019,50010,0.0,0.0,False,40749.0,2910.6428571428573,"1,001 - 3,300"
TX0460019,50011,0.0,0.0,False,40749.0,2910.6428571428573,"1,001 - 3,300"
TX0460019,50013,0.0,0.0,False,40749.0,2910.6428571428573,"1,001 - 3,300"
TX0460019,50015,0.0,0.0,False,40749.0,2910.6428571428573,"1,001 - 3,300"
TX0460019,50016,0.0,0.0,False,40749.0,2910.6428571428573,"1,001 - 3,300"
TX0460019,50017,0.0,0.0,False,40749.0,2910.6428571428573,"1,001 - 3,300"
TX0460019,50019,0.0,0.0,False,40749.0,2910.6428571428573,"1,001 - 3,300"
TX0460019,50020,0.0,0.0,False,40749.0,2910.6428571428573,"1,001 - 3,300"
TX0460022,TP2360,0.0,0.0,False,1528.0,509.3333333333333,"501 - 1,000"
TX0460022,TP2361,0.0,0.0,False,1528.0,509.3333333333333,"501 - 1,000"
TX0460022,TP2362,0.0,0.0,False,1528.0,509.3333333333333,"501 - 1,000"
TX0460027,EP001,0.0,0.0,False,5100.0,1700.0,"1,001 - 3,300"
TX0460027,EP005,0.0,0.0,False,5100.0,1700.0,"1,001 - 3,300"
TX0460027,EP006,0.0,0.0,False,5100.0,1700.0,"1,001 - 3,300"
TX0460172,49565,0.0,0.0,False,32973.0,2355.214285714286,"1,001 - 3,300"
TX0460172,49567,0.0,0.0,False,32973.0,2355.214285714286,"1,001 - 3,300"
TX0460172,49569,0.0,0.00465,True,32973.0,2355.214285714286,"1,001 - 3,300"
TX0460172,49570,0.0,0.0,False,32973.0,2355.214285714286,"1,001 - 3,300"
TX0460172,49571,0.0,0.0,False,32973.0,2355.214285714286,"1,001 - 3,300"
TX0460172,61701,0.0,0.0,False,32973.0,2355.214285714286,"1,001 - 3,300"
TX0460172,61702,0.0,0.0,False,32973.0,2355.214285714286,"1,001 - 3,300"
TX0460172,61704,0.0,0.0,False,32973.0,2355.214285714286,"1,001 - 3,300"
TX0460172,61708,0.0,0.0,False,32973.0,2355.214285714286,"1,001 - 3,300"
TX0460172,61709,0.0,0.0,False,32973.0,2355.214285714286,"1,001 - 3,300"
TX0460172,61710,0.0,0.0,False,32973.0,2355.214285714286,"1,001 - 3,300"
TX0460172,61711,0.0,0.0,False,32973.0,2355.214285714286,"1,001 - 3,300"
TX0460172,61712,0.0,0.0,False,32973.0,2355.214285714286,"1,001 - 3,300"
TX0460172,61713,0.0,0.0,False,32973.0,2355.214285714286,"1,001 - 3,300"
TX0460205,EP001,0.0,0.0,False,174.0,174.0,101 - 500
TX0470001,EP001,0.0,0.0,False,4190.0,4190.0,"3,301 - 10,000"
TX0480015,TP2577,0.0,0.0,False,3987.0,1993.5,"1,001 - 3,300"
TX0480015,TP410070,0.0,0.0,False,3987.0,1993.5,"1,001 - 3,300"
TX0490001,49659,0.0,0.0,False,18107.0,3017.8333333333335,"1,001 - 3,300"
TX0490001,49660,0.0,0.0,False,18107.0,3017.8333333333335,"1,001 - 3,300"
TX0490001,49661,0.0,0.0,False,18107.0,3017.8333333333335,"1,001 - 3,300"
TX0490001,49662,0.0,0.0,False,18107.0,3017.8333333333335,"1,001 - 3,300"
TX0490001,49663,0.0,0.0,False,18107.0,3017.8333333333335,"1,001 - 3,300"
TX0490001,49664,0.0,0.0,False,18107.0,3017.8333333333335,"1,001 - 3,300"
TX0490014,20001,0.0,0.0,False,462.0,462.0,101 - 500
TX0490017,001,0.0,0.0,False,219.0,219.0,101 - 500
TX0490018,EP001,0.0,0.0,False,7689.0,854.3333333333334,"501 - 1,000"
TX0490018,EP002,0.0,0.0,False,7689.0,854.3333333333334,"501 - 1,000"
TX0490018,EP003,0.0,0.0,False,7689.0,854.3333333333334,"501 - 1,000"
TX0490018,EP004,0.0,0.0,False,7689.0,854.3333333333334,"501 - 1,000"
TX0490018,EP005,0.0,0.0,False,7689.0,854.3333333333334,"501 - 1,000"
TX0490018,EP006,0.0,0.0,False,7689.0,854.3333333333334,"501 - 1,000"
TX0490018,EP007,0.0,0.0,False,7689.0,854.3333333333334,"501 - 1,000"
TX0490018,EP008,0.0,0.0,False,7689.0,854.3333333333334,"501 - 1,000"
TX0490018,EP009,0.0,0.0,False,7689.0,854.3333333333334,"501 - 1,000"
TX0490020,10001,0.0,0.0,False,1002.0,1002.0,"1,001 - 3,300"
TX0500001,34600,0.0,0.001025,False,37225.0,37225.0,"10,001 - 50,000"
TX0500002,90001,0.0,0.0,False,16135.0,16135.0,"10,001 - 50,000"
TX0500013,EP001,0.0,0.0,False,5628.0,1876.0,"1,001 - 3,300"
TX0500013,EP002,0.0,0.0,False,5628.0,1876.0,"1,001 - 3,300"
TX0500013,EP003,0.0,0.0,False,5628.0,1876.0,"1,001 - 3,300"
TX0500044,0500044,0.0,0.0,False,4302.0,4302.0,"3,301 - 10,000"
TX0530012,TP2734,0.0,0.0,False,3800.0,1900.0,"1,001 - 3,300"
TX0530012,TP2738,0.0,0.0,False,3800.0,1900.0,"1,001 - 3,300"
TX0560001,EP001,0.0,0.0,False,8256.0,8256.0,"3,301 - 10,000"
TX0570004,49782,0.0,0.0,False,1356479.0,452159.6666666667,"100,001 - 1,000,000"
TX0570004,49783,0.003775,0.0023750000000000004,True,1356479.0,452159.6666666667,"100,001 - 1,000,000"
TX0570004,49784,0.001025,0.0,False,1356479.0,452159.6666666667,"100,001 - 1,000,000"
TX0570006,00001,0.0,0.0,False,57999.0,57999.0,"50,001 - 100,000"
TX0570007,34621,0.0,0.0011,False,39413.0,39413.0,"10,001 - 50,000"
TX0570010,00003,0.0,0.0,False,248822.0,248822.0,"100,001 - 1,000,000"
TX0570012,EP003,0.0,0.0,False,5902.0,5902.0,"3,301 - 10,000"
TX0570013,34624,0.0,0.0,False,40449.0,40449.0,"10,001 - 50,000"
TX0570014,34625,0.0,0.0,False,152020.0,152020.0,"100,001 - 1,000,000"
TX0570015,EP001,0.0,0.0,False,122615.0,122615.0,"100,001 - 1,000,000"
TX0570016,34627,0.0,0.001275,False,20156.0,20156.0,"10,001 - 50,000"
TX0570018,EP002,0.0,0.0,False,6690.0,3345.0,"3,301 - 10,000"
TX0570018,EP003,0.0,0.0,False,6690.0,3345.0,"3,301 - 10,000"
TX0570031,66657,0.0,0.0,False,16661.0,16661.0,"10,001 - 50,000"
TX0570032,00003,0.0,0.0,False,28300.0,14150.0,"10,001 - 50,000"
TX0570032,00004,0.0,0.00105,False,28300.0,14150.0,"10,001 - 50,000"
TX0570034,34630,0.0,0.0,False,136170.0,34042.5,"10,001 - 50,000"
TX0570034,34631,0.0,0.0,False,136170.0,34042.5,"10,001 - 50,000"
TX0570034,34632,0.0,0.0,False,136170.0,34042.5,"10,001 - 50,000"
TX0570034,34633,0.0,0.0,False,136170.0,34042.5,"10,001 - 50,000"
TX0570036,34631,0.0,0.0,False,50904.0,50904.0,"50,001 - 100,000"
TX0570038,EP001,0.001275,0.001025,False,3820.0,3820.0,"3,301 - 10,000"
TX0570039,10001,0.0,0.0,False,3588.0,3588.0,"3,301 - 10,000"
TX0570040,34634,0.0,0.0,False,43193.0,43193.0,"10,001 - 50,000"
TX0570047,56164,0.002175,0.0,False,35991.0,35991.0,"10,001 - 50,000"
TX0570048,11448,0.001025,0.001125,False,201843.0,40368.6,"10,001 - 50,000"
TX0570048,11449,0.0,0.0,False,201843.0,40368.6,"10,001 - 50,000"
TX0570048,34638,0.0,0.022600000000000002,True,201843.0,40368.6,"10,001 - 50,000"
TX0570048,34639,0.001225,0.0013,False,201843.0,40368.6,"10,001 - 50,000"
TX0570048,34640,0.0,0.0,False,201843.0,40368.6,"10,001 - 50,000"
TX0570049,EP001,0.0,0.0,False,8959.0,8959.0,"3,301 - 10,000"
TX0570050,34643,0.0022500000000000003,0.001,False,264546.0,88182.0,"50,001 - 100,000"
TX0570050,34644,0.001,0.0,False,264546.0,88182.0,"50,001 - 100,000"
TX0570050,34645,0.001,0.0,False,264546.0,88182.0,"50,001 - 100,000"
TX0570056,34644,0.0,0.0,False,66212.0,66212.0,"50,001 - 100,000"
TX0570057,34645,0.0,0.0,False,29042.0,29042.0,"10,001 - 50,000"
TX0570059,EP001,0.0,0.0,False,8540.0,8540.0,"3,301 - 10,000"
TX0570061,34647,0.0024749999999999998,0.001075,False,25278.0,25278.0,"10,001 - 50,000"
TX0570085,00001,0.0,0.0,False,18718.0,18718.0,"10,001 - 50,000"
TX0570136,34657,0.0,0.0,False,177673.0,88836.5,"50,001 - 100,000"
TX0570136,34658,0.0,0.0,False,177673.0,88836.5,"50,001 - 100,000"
TX0580001,EP001,0.0,0.0,False,9442.0,4721.0,"3,301 - 10,000"
TX0580001,EP002,0.0,0.0,False,9442.0,4721.0,"3,301 - 10,000"
TX0590001,EP001,0.0,0.0,False,16339.0,4084.75,"3,301 - 10,000"
TX0590001,EP002,0.0,0.0,False,16339.0,4084.75,"3,301 - 10,000"
TX0590001,EP003,0.0,0.0,False,16339.0,4084.75,"3,301 - 10,000"
TX0590001,EP004,0.0,0.0,False,16339.0,4084.75,"3,301 - 10,000"
TX0610002,49901,0.0,0.0,False,150037.0,75018.5,"50,001 - 100,000"
TX0610002,61968,0.0,0.0,False,150037.0,75018.5,"50,001 - 100,000"
TX0610003,10001,0.0,0.0,False,4409.0,4409.0,"3,301 - 10,000"
TX0610004,90001,0.0,0.0,False,140880.0,46960.0,"10,001 - 50,000"
TX0610004,90002,0.0,0.0,False,140880.0,46960.0,"10,001 - 50,000"
TX0610004,90003,0.0,0.0,False,140880.0,46960.0,"10,001 - 50,000"
TX0610005,EP001,0.0,0.0,False,5500.0,785.7142857142857,"501 - 1,000"
TX0610005,EP002,0.0,0.0,False,5500.0,785.7142857142857,"501 - 1,000"
TX0610005,EP003,0.0,0.0,False,5500.0,785.7142857142857,"501 - 1,000"
TX0610005,EP004,0.0,0.0,False,5500.0,785.7142857142857,"501 - 1,000"
TX0610005,EP005,0.0,0.0,False,5500.0,785.7142857142857,"501 - 1,000"
TX0610005,EP006,0.0,0.0,False,5500.0,785.7142857142857,"501 - 1,000"
TX0610005,EP007,0.0,0.0,False,5500.0,785.7142857142857,"501 - 1,000"
TX0610006,EP001,0.0,0.0,False,9650.0,1378.5714285714287,"1,001 - 3,300"
TX0610006,EP002,0.0,0.0,False,9650.0,1378.5714285714287,"1,001 - 3,300"
TX0610006,EP003,0.0,0.0,False,9650.0,1378.5714285714287,"1,001 - 3,300"
TX0610006,EP004,0.0,0.0,False,9650.0,1378.5714285714287,"1,001 - 3,300"
TX0610006,EP005,0.0,0.0,False,9650.0,1378.5714285714287,"1,001 - 3,300"
TX0610006,EP006,0.0,0.0,False,9650.0,1378.5714285714287,"1,001 - 3,300"
TX0610006,EP007,0.0,0.0,False,9650.0,1378.5714285714287,"1,001 - 3,300"
TX0610007,EP001,0.0,0.0,False,6062.0,1212.4,"1,001 - 3,300"
TX0610007,EP002,0.0,0.0,False,6062.0,1212.4,"1,001 - 3,300"
TX0610007,EP003,0.0,0.0,False,6062.0,1212.4,"1,001 - 3,300"
TX0610007,EP004,0.0,0.0,False,6062.0,1212.4,"1,001 - 3,300"
TX0610007,EP005,0.0,0.0,False,6062.0,1212.4,"1,001 - 3,300"
TX0610008,EP005,0.0,0.0,False,10127.0,10127.0,"10,001 - 50,000"
TX0610018,EP001,0.0,0.0,False,13649.0,13649.0,"10,001 - 50,000"
TX0610019,EP001,0.0,0.0,False,12720.0,2120.0,"1,001 - 3,300"
TX0610019,EP003,0.0,0.0,False,12720.0,2120.0,"1,001 - 3,300"
TX0610019,EP005,0.0,0.0,False,12720.0,2120.0,"1,001 - 3,300"
TX0610019,EP006,0.0,0.0,False,12720.0,2120.0,"1,001 - 3,300"
TX0610019,EP007,0.0,0.0,False,12720.0,2120.0,"1,001 - 3,300"
TX0610019,EP008,0.0,0.0,False,12720.0,2120.0,"1,001 - 3,300"
TX0610020,EP001,0.0,0.0,False,7880.0,1970.0,"1,001 - 3,300"
TX0610020,EP004,0.0,0.0,False,7880.0,1970.0,"1,001 - 3,300"
TX0610020,EP007,0.0,0.0,False,7880.0,1970.0,"1,001 - 3,300"
TX0610020,EP008,0.0,0.0,False,7880.0,1970.0,"1,001 - 3,300"
TX0610023,01234,0.0,0.0,False,80000.0,26666.666666666668,"10,001 - 50,000"
TX0610023,34679,0.0011,0.0,False,80000.0,26666.666666666668,"10,001 - 50,000"
TX0610023,34680,0.0,0.0,False,80000.0,26666.666666666668,"10,001 - 50,000"
TX0610029,34681,0.0,0.0,False,17826.0,5942.0,"3,301 - 10,000"
TX0610029,49948,0.0,0.0,False,17826.0,5942.0,"3,301 - 10,000"
TX0610029,49950,0.0,0.0,False,17826.0,5942.0,"3,301 - 10,000"
TX0610035,34682,0.0,0.0,False,41000.0,41000.0,"10,001 - 50,000"
TX0610036,1280544,0.0,0.0,False,82605.0,8260.5,"3,301 - 10,000"
TX0610036,19771,0.0,0.0,False,82605.0,8260.5,"3,301 - 10,000"
TX0610036,2971,0.0,0.0,False,82605.0,8260.5,"3,301 - 10,000"
TX0610036,2972,0.0,0.0,False,82605.0,8260.5,"3,301 - 10,000"
TX0610036,2974,0.0,0.0,False,82605.0,8260.5,"3,301 - 10,000"
TX0610036,2975,0.0,0.0,False,82605.0,8260.5,"3,301 - 10,000"
TX0610036,410045,0.0,0.0,False,82605.0,8260.5,"3,301 - 10,000"
TX0610036,411832,0.0,0.0,False,82605.0,8260.5,"3,301 - 10,000"
TX0610036,411843,0.0,0.0,False,82605.0,8260.5,"3,301 - 10,000"
TX0610036,90001,0.0,0.0,False,82605.0,8260.5,"3,301 - 10,000"
TX0610049,TP15619,0.0,0.0,False,11901.0,793.4,"501 - 1,000"
TX0610049,TP2990,0.0,0.0,False,11901.0,793.4,"501 - 1,000"
TX0610049,TP2991,0.0,0.0,False,11901.0,793.4,"501 - 1,000"
TX0610049,TP2992,0.0,0.0,False,11901.0,793.4,"501 - 1,000"
TX0610049,TP2993,0.0,0.0,False,11901.0,793.4,"501 - 1,000"
TX0610049,TP2995,0.0,0.0,False,11901.0,793.4,"501 - 1,000"
TX0610049,TP2997,0.0,0.0,False,11901.0,793.4,"501 - 1,000"
TX0610049,TP2998,0.0,0.0,False,11901.0,793.4,"501 - 1,000"
TX0610049,TP2999,0.0,0.0,False,11901.0,793.4,"501 - 1,000"
TX0610049,TP3000,0.0,0.0,False,11901.0,793.4,"501 - 1,000"
TX0610049,TP3001,0.0,0.0,False,11901.0,793.4,"501 - 1,000"
TX0610049,TP3002,0.0,0.0,False,11901.0,793.4,"501 - 1,000"
TX0610049,TP3003,0.0,0.0,False,11901.0,793.4,"501 - 1,000"
TX0610049,TP411442,0.0,0.0,False,11901.0,793.4,"501 - 1,000"
TX0610049,TP412136,0.0,0.0,False,11901.0,793.4,"501 - 1,000"
TX0610065,34687,0.0,0.0,False,23213.0,23213.0,"10,001 - 50,000"
TX0610080,50009,0.0,0.0,False,16500.0,3300.0,"1,001 - 3,300"
TX0610080,50010,0.0,0.0,False,16500.0,3300.0,"1,001 - 3,300"
TX0610080,50011,0.0,0.0,False,16500.0,3300.0,"1,001 - 3,300"
TX0610080,50012,0.0,0.0,False,16500.0,3300.0,"1,001 - 3,300"
TX0610080,50013,0.0,0.0,False,16500.0,3300.0,"1,001 - 3,300"
TX0610081,34692,0.0,0.0,False,45367.0,9073.4,"3,301 - 10,000"
TX0610081,34693,0.0,0.0,False,45367.0,9073.4,"3,301 - 10,000"
TX0610081,50014,0.0,0.0,False,45367.0,9073.4,"3,301 - 10,000"
TX0610081,50015,0.0,0.0,False,45367.0,9073.4,"3,301 - 10,000"
TX0610081,50017,0.0,0.0,False,45367.0,9073.4,"3,301 - 10,000"
TX0610084,10001,0.0,0.0,False,114.0,114.0,101 - 500
TX0610091,EP004,0.0,0.0,False,2979.0,2979.0,"1,001 - 3,300"
TX0610195,TP101,0.0,0.0,False,87.0,87.0,25 - 100
TX0610228,20001,0.0,0.0,False,13325.0,13325.0,"10,001 - 50,000"
TX0610235,10001,0.0,0.0,False,10430.0,5215.0,"3,301 - 10,000"
TX0610235,10002,0.0,0.0,False,10430.0,5215.0,"3,301 - 10,000"
TX0610244,EP001,0.0,0.0,False,7128.0,7128.0,"3,301 - 10,000"
TX0610253,EP001,0.0,0.0,False,5805.0,1935.0,"1,001 - 3,300"
TX0610253,EP002,0.0,0.0,False,5805.0,1935.0,"1,001 - 3,300"
TX0610253,EP003,0.0,0.0,False,5805.0,1935.0,"1,001 - 3,300"
TX0610259,EP001,0.0,0.0,False,5160.0,5160.0,"3,301 - 10,000"
TX0610261,20001,0.0,0.0,False,5061.0,5061.0,"3,301 - 10,000"
TX0620001,TP19931,0.0,0.0,False,9807.0,3269.0,"1,001 - 3,300"
TX0620001,TP3150,0.0,0.0,False,9807.0,3269.0,"1,001 - 3,300"
TX0620001,TP3151,0.0,0.0,False,9807.0,3269.0,"1,001 - 3,300"
TX0620003,EP001,0.0,0.0,False,5815.0,2907.5,"1,001 - 3,300"
TX0620003,EP002,0.0,0.0,False,5815.0,2907.5,"1,001 - 3,300"
TX0640002,EP001,0.0,0.0,False,5830.0,5830.0,"3,301 - 10,000"
TX0660003,EP001,0.0,0.0,False,6291.0,3145.5,"1,001 - 3,300"
TX0660003,EP002,0.0,0.0,False,6291.0,3145.5,"1,001 - 3,300"
TX0670001,EP001,0.0,0.0,False,3786.0,3786.0,"3,301 - 10,000"
TX0670002,EP001,0.0,0.0,False,3609.0,3609.0,"3,301 - 10,000"
TX0680002,50196,0.0,0.0,False,123334.0,123334.0,"100,001 - 1,000,000"
TX0680235,F5A4D82C,0.0,0.0,False,15300.0,15300.0,"10,001 - 50,000"
TX0700001,50317,0.0,0.0,False,21203.0,21203.0,"10,001 - 50,000"
TX0700005,41061,0.0,0.0,False,21450.0,10725.0,"10,001 - 50,000"
TX0700005,50323,0.0015999999999999999,0.0,False,21450.0,10725.0,"10,001 - 50,000"
TX0700008,50329,0.0,0.0,False,47100.0,23550.0,"10,001 - 50,000"
TX0700008,90001,0.0,0.0,False,47100.0,23550.0,"10,001 - 50,000"
TX0700031,20001,0.0,0.0,False,18577.0,18577.0,"10,001 - 50,000"
TX0700033,34742,0.0,0.0,False,46614.0,23307.0,"10,001 - 50,000"
TX0700033,34743,0.0,0.0,False,46614.0,23307.0,"10,001 - 50,000"
TX0700034,01471,0.0,0.0,False,20736.0,2962.285714285714,"1,001 - 3,300"
TX0700034,12689,0.0,0.0,False,20736.0,2962.285714285714,"1,001 - 3,300"
TX0700034,12711,0.0,0.0,False,20736.0,2962.285714285714,"1,001 - 3,300"
TX0700034,12712,0.0,0.0,False,20736.0,2962.285714285714,"1,001 - 3,300"
TX0700034,12713,0.0,0.0,False,20736.0,2962.285714285714,"1,001 - 3,300"
TX0700034,12714,0.0,0.0,False,20736.0,2962.285714285714,"1,001 - 3,300"
TX0700034,12715,0.0,0.0,False,20736.0,2962.285714285714,"1,001 - 3,300"
TX0700037,TP19068,0.0,0.0,False,8218.0,1643.6,"1,001 - 3,300"
TX0700037,TP3454,0.0,0.0,False,8218.0,1643.6,"1,001 - 3,300"
TX0700037,TP3455,0.0,0.0,False,8218.0,1643.6,"1,001 - 3,300"
TX0700037,TP3456,0.0,0.0,False,8218.0,1643.6,"1,001 - 3,300"
TX0700037,TP410765,0.0,0.0,False,8218.0,1643.6,"1,001 - 3,300"
TX0700042,10001,0.0,0.0,False,23988.0,3426.8571428571427,"3,301 - 10,000"
TX0700042,10002,0.0,0.0,False,23988.0,3426.8571428571427,"3,301 - 10,000"
TX0700042,10003,0.0,0.0031,False,23988.0,3426.8571428571427,"3,301 - 10,000"
TX0700042,10004,0.0,0.0,False,23988.0,3426.8571428571427,"3,301 - 10,000"
TX0700042,10005,0.0,0.0,False,23988.0,3426.8571428571427,"3,301 - 10,000"
TX0700042,10006,0.0,0.0,False,23988.0,3426.8571428571427,"3,301 - 10,000"
TX0700042,10007,0.0,0.0,False,23988.0,3426.8571428571427,"3,301 - 10,000"
TX0700064,EP001,0.0,0.0,False,333.0,333.0,101 - 500
TX0700067,EP001,0.0,0.0,False,4532.0,4532.0,"3,301 - 10,000"
TX0710001,EP002,0.0,0.0,False,5423.0,1807.6666666666667,"1,001 - 3,300"
TX0710001,EP003,0.0,0.0,False,5423.0,1807.6666666666667,"1,001 - 3,300"
TX0710001,EP004,0.01455,0.01655,True,5423.0,1807.6666666666667,"1,001 - 3,300"
TX0710002,50379,0.0,0.0,False,748393.0,27718.25925925926,"10,001 - 50,000"
TX0710002,50380,0.0,0.0,False,748393.0,27718.25925925926,"10,001 - 50,000"
TX0710002,50381,0.0,0.0,False,748393.0,27718.25925925926,"10,001 - 50,000"
TX0710002,50382,0.0,0.0,False,748393.0,27718.25925925926,"10,001 - 50,000"
TX0710002,50383,0.0,0.0,False,748393.0,27718.25925925926,"10,001 - 50,000"
TX0710002,50385,0.0,0.0,False,748393.0,27718.25925925926,"10,001 - 50,000"
TX0710002,50386,0.0,0.0,False,748393.0,27718.25925925926,"10,001 - 50,000"
TX0710002,50388,0.0,0.0,False,748393.0,27718.25925925926,"10,001 - 50,000"
TX0710002,50389,0.0,0.0,False,748393.0,27718.25925925926,"10,001 - 50,000"
TX0710002,50390,0.0,0.0,False,748393.0,27718.25925925926,"10,001 - 50,000"
TX0710002,50391,0.0,0.0,False,748393.0,27718.25925925926,"10,001 - 50,000"
TX0710002,50393,0.0,0.0064,True,748393.0,27718.25925925926,"10,001 - 50,000"
TX0710002,50394,0.0,0.0,False,748393.0,27718.25925925926,"10,001 - 50,000"
TX0710002,50395,0.0,0.0,False,748393.0,27718.25925925926,"10,001 - 50,000"
TX0710002,50396,0.0,0.0,False,748393.0,27718.25925925926,"10,001 - 50,000"
TX0710002,50397,0.0,0.0,False,748393.0,27718.25925925926,"10,001 - 50,000"
TX0710002,50398,0.0,0.0,False,748393.0,27718.25925925926,"10,001 - 50,000"
TX0710002,50399,0.0,0.0,False,748393.0,27718.25925925926,"10,001 - 50,000"
TX0710002,50400,0.0,0.0,False,748393.0,27718.25925925926,"10,001 - 50,000"
TX0710002,50401,0.0,0.0,False,748393.0,27718.25925925926,"10,001 - 50,000"
TX0710002,50402,0.0,0.0,False,748393.0,27718.25925925926,"10,001 - 50,000"
TX0710002,50403,0.0,0.0,False,748393.0,27718.25925925926,"10,001 - 50,000"
TX0710002,50404,0.0,0.0,False,748393.0,27718.25925925926,"10,001 - 50,000"
TX0710002,50405,0.0,0.0,False,748393.0,27718.25925925926,"10,001 - 50,000"
TX0710002,50406,0.0,0.0,False,748393.0,27718.25925925926,"10,001 - 50,000"
TX0710002,90001,0.0,0.0,False,748393.0,27718.25925925926,"10,001 - 50,000"
TX0710002,90002,0.0,0.0,False,748393.0,27718.25925925926,"10,001 - 50,000"
TX0710005,70001,0.0,0.0,False,31542.0,31542.0,"10,001 - 50,000"
TX0710018,EP002,0.0,0.0,False,9444.0,9444.0,"3,301 - 10,000"
TX0710019,10001,0.0,0.0,False,3600.0,3600.0,"3,301 - 10,000"
TX0710020,00009,0.0,0.0,False,28000.0,14000.0,"10,001 - 50,000"
TX0710020,00010,0.0,0.0,False,28000.0,14000.0,"10,001 - 50,000"
TX0710078,EP001,0.0,0.0,False,2961.0,2961.0,"1,001 - 3,300"
TX0710154,34770,0.0,0.0,False,59049.0,29524.5,"10,001 - 50,000"
TX0710154,34771,0.0,0.0,False,59049.0,29524.5,"10,001 - 50,000"
TX0710178,EP004,0.0,0.0,False,6513.0,6513.0,"3,301 - 10,000"
TX0710186,EP001,0.0,0.0,False,36773.0,36773.0,"10,001 - 50,000"
TX0710187,00007,0.0,0.0,False,15000.0,7500.0,"3,301 - 10,000"
TX0710187,00008,0.0,0.0,False,15000.0,7500.0,"3,301 - 10,000"
TX0720001,EP001,0.0,0.0043,True,3388.0,3388.0,"3,301 - 10,000"
TX0720002,50491,0.0,0.0,False,23110.0,5777.5,"3,301 - 10,000"
TX0720002,50492,0.0,0.0,False,23110.0,5777.5,"3,301 - 10,000"
TX0720002,50493,0.0,0.0,False,23110.0,5777.5,"3,301 - 10,000"
TX0720002,61703,0.0,0.0,False,23110.0,5777.5,"3,301 - 10,000"
TX0730002,TP22026,0.0,0.0,False,5967.0,5967.0,"3,301 - 10,000"
TX0730004,EP002,0.0,0.0,False,5353.0,2676.5,"1,001 - 3,300"
TX0730004,EP004,0.0,0.0,False,5353.0,2676.5,"1,001 - 3,300"
TX0740001,67987,0.0,0.0,False,10746.0,10746.0,"10,001 - 50,000"
TX0740031,EP001,0.0,0.0,False,9198.0,1149.75,"1,001 - 3,300"
TX0740031,EP002,0.0,0.0,False,9198.0,1149.75,"1,001 - 3,300"
TX0740031,EP003,0.0,0.0,False,9198.0,1149.75,"1,001 - 3,300"
TX0740031,EP004,0.0,0.0,False,9198.0,1149.75,"1,001 - 3,300"
TX0740031,EP005,0.0,0.0,False,9198.0,1149.75,"1,001 - 3,300"
TX0740031,EP006,0.0,0.0,False,9198.0,1149.75,"1,001 - 3,300"
TX0740031,EP007,0.0,0.0,False,9198.0,1149.75,"1,001 - 3,300"
