PWSID,PFOA,PFOS,exceeds_threshold(0.004*0.8),POPULATION_SERVED_COUNT,population_bin
SC4610008,0.0,0.0,False,10500.0,"10,001 - 50,000"
SC4620002,0.0,0.0,False,30225.0,"10,001 - 50,000"
SC4620003,0.0,0.0,False,18273.0,"10,001 - 50,000"
SD4600010,0.0,0.0,False,4000.0,"3,301 - 10,000"
SD4600020,0.0,0.0,False,27989.0,"10,001 - 50,000"
SD4600037,0.0,0.0,False,5617.0,"3,301 - 10,000"
SD4600043,0.0,0.0,False,4500.0,"3,301 - 10,000"
SD4600046,0.0,0.0,False,14000.0,"10,001 - 50,000"
SD4600048,0.0,0.0,False,11048.0,"10,001 - 50,000"
SD4600071,0.0,0.0,False,23377.0,"10,001 - 50,000"
SD4600105,0.0,0.0,False,3633.0,"3,301 - 10,000"
SD4600112,0.0,0.0,False,2190.0,"1,001 - 3,300"
SD4600148,0.0,0.0,False,9700.0,"3,301 - 10,000"
SD4600163,0.0,0.0,False,3395.0,"3,301 - 10,000"
SD4600169,0.0,0.0,False,14263.0,"10,001 - 50,000"
SD4600199,0.0,0.0,False,6191.0,"3,301 - 10,000"
SD4600214,0.0,0.0,False,15651.0,"10,001 - 50,000"
SD4600215,0.0,0.0,False,3261.0,"1,001 - 3,300"
SD4600238,0.0,0.0,False,759.0,"501 - 1,000"
SD4600242,0.0,0.0,False,14091.0,"10,001 - 50,000"
SD4600274,0.0,0.0057,True,10000.0,"3,301 - 10,000"
SD4600294,0.0,0.0,False,198524.0,"100,001 - 1,000,000"
SD4600304,0.0,0.0,False,6043.0,"3,301 - 10,000"
SD4600311,0.0,0.0,False,12193.0,"10,001 - 50,000"
SD4600321,0.0,0.0,False,7020.0,"3,301 - 10,000"
SD4600342,0.0,0.0,False,11695.0,"10,001 - 50,000"
SD4600356,0.0,0.0,False,22162.0,"10,001 - 50,000"
SD4600406,0.0,0.0,False,72009.0,"50,001 - 100,000"
SD4600409,0.0,0.0,False,7381.0,"3,301 - 10,000"
SD4600417,0.0,0.0,False,699.0,"501 - 1,000"
SD4600423,0.0,0.0,False,15411.0,"10,001 - 50,000"
SD4600429,0.0,0.0,False,5800.0,"3,301 - 10,000"
SD4600430,0.0,0.0,False,6200.0,"3,301 - 10,000"
SD4600431,0.0,0.0,False,6455.0,"3,301 - 10,000"
SD4600432,0.0,0.0,False,13435.0,"10,001 - 50,000"
SD4600433,0.0,0.0,False,6248.0,"3,301 - 10,000"
SD4600626,0.0,0.0,False,4900.0,"3,301 - 10,000"
SD4600864,0.0,0.0,False,5050.0,"3,301 - 10,000"
SD4600865,0.0,0.0,False,12840.0,"10,001 - 50,000"
SD4600866,0.0,0.0,False,4012.0,"3,301 - 10,000"
SD4600870,0.0,0.0,False,4404.0,"3,301 - 10,000"
SD4600882,0.0,0.0,False,5673.0,"3,301 - 10,000"
SD4600999,0.0,0.0,False,4059.0,"3,301 - 10,000"
SD4601089,0.0,0.0,False,20750.0,"10,001 - 50,000"
SD4602154,0.0,0.0,False,250.0,101 - 500
SD4602175,0.0,0.0,False,11833.0,"10,001 - 50,000"
SD4602210,0.0,0.0,False,195.0,101 - 500
SD4602223,0.0,0.0,False,4720.0,"3,301 - 10,000"
SD4602270,0.0,0.0,False,650.0,"501 - 1,000"
SD4680004,0.0,0.0,False,9100.0,"3,301 - 10,000"
SD4680046,0.0,0.0106,True,4100.0,"3,301 - 10,000"
TN0000001,0.0,0.0,False,5915.0,"3,301 - 10,000"
TN0000002,0.0,0.0,False,9985.0,"3,301 - 10,000"
TN0000006,0.0,0.0,False,8528.0,"3,301 - 10,000"
TN0000007,0.0,0.0,False,30944.0,"10,001 - 50,000"
TN0000009,0.0,0.0,False,10042.0,"10,001 - 50,000"
TN0000010,0.0,0.0,False,4058.0,"3,301 - 10,000"
TN0000013,0.0,0.0,False,4246.0,"3,301 - 10,000"
TN0000014,0.0,0.0,False,19075.0,"10,001 - 50,000"
TN0000022,0.0,0.0,False,9776.0,"3,301 - 10,000"
TN0000023,0.0,0.0,False,9173.0,"3,301 - 10,000"
TN0000024,0.0,0.0,False,25851.0,"10,001 - 50,000"
TN0000033,0.0,0.0,False,9197.0,"3,301 - 10,000"
TN0000037,0.0,0.0,False,6021.0,"3,301 - 10,000"
TN0000038,0.0,0.0,False,7866.0,"3,301 - 10,000"
TN0000040,0.0,0.0,False,7781.0,"3,301 - 10,000"
TN0000041,0.0,0.0,False,10378.0,"10,001 - 50,000"
TN0000056,0.0,0.0043,True,13318.0,"10,001 - 50,000"
TN0000058,0.0,0.0,False,15234.0,"10,001 - 50,000"
TN0000063,0.0,0.0,False,6251.0,"3,301 - 10,000"
TN0000066,0.0,0.0,False,12701.0,"10,001 - 50,000"
TN0000069,0.0,0.0,False,30493.0,"10,001 - 50,000"
TN0000070,0.0,0.0,False,3715.0,"3,301 - 10,000"
TN0000073,0.0,0.0,False,37457.0,"10,001 - 50,000"
TN0000079,0.0,0.0,False,5893.0,"3,301 - 10,000"
TN0000080,0.0,0.0,False,12845.0,"10,001 - 50,000"
TN0000088,0.0,0.0,False,8428.0,"3,301 - 10,000"
TN0000090,0.013,0.024,True,10013.0,"10,001 - 50,000"
TN0000094,0.0,0.0,False,9143.0,"3,301 - 10,000"
TN0000095,0.0,0.0,False,3624.0,"3,301 - 10,000"
TN0000096,0.0,0.0,False,3220.0,"1,001 - 3,300"
TN0000097,0.0,0.0,False,14184.0,"10,001 - 50,000"
TN0000099,0.0,0.0,False,5510.0,"3,301 - 10,000"
TN0000101,0.0,0.0,False,6916.0,"3,301 - 10,000"
TN0000103,0.0,0.0,False,11011.0,"10,001 - 50,000"
TN0000105,0.011,0.005,True,13257.0,"10,001 - 50,000"
TN0000107,0.0,0.0,False,211499.0,"100,001 - 1,000,000"
TN0000108,0.0,0.0,False,14128.0,"10,001 - 50,000"
TN0000109,0.0,0.0,False,20294.0,"10,001 - 50,000"
TN0000113,0.0,0.0,False,16135.0,"10,001 - 50,000"
TN0000116,0.0,0.0,False,251864.0,"100,001 - 1,000,000"
TN0000117,0.0,0.0,False,92151.0,"50,001 - 100,000"
TN0000119,0.0094,0.017,True,3421.0,"3,301 - 10,000"
TN0000120,0.0,0.0,False,18288.0,"10,001 - 50,000"
TN0000122,0.0,0.0,False,9211.0,"3,301 - 10,000"
TN0000126,0.0,0.0,False,60326.0,"50,001 - 100,000"
TN0000128,0.0,0.0,False,84617.0,"50,001 - 100,000"
TN0000133,0.0,0.0,False,48455.0,"10,001 - 50,000"
TN0000134,0.0,0.0,False,8966.0,"3,301 - 10,000"
TN0000135,0.0,0.0,False,6214.0,"3,301 - 10,000"
TN0000136,0.0,0.0,False,1217.0,"1,001 - 3,300"
TN0000144,0.0,0.0,False,14334.0,"10,001 - 50,000"
TN0000147,0.0,0.0,False,22673.0,"10,001 - 50,000"
TN0000149,0.0,0.0,False,8449.0,"3,301 - 10,000"
TN0000150,0.0,0.0,False,31973.0,"10,001 - 50,000"
TN0000159,0.0,0.0,False,12233.0,"10,001 - 50,000"
TN0000166,0.0,0.0,False,3561.0,"3,301 - 10,000"
TN0000167,0.0,0.0,False,16068.0,"10,001 - 50,000"
TN0000169,0.0,0.0,False,20794.0,"10,001 - 50,000"
TN0000170,0.0,0.0,False,9931.0,"3,301 - 10,000"
TN0000174,0.0,0.0,False,25054.0,"10,001 - 50,000"
TN0000183,0.0,0.0,False,6281.0,"3,301 - 10,000"
TN0000187,0.0,0.0,False,4809.0,"3,301 - 10,000"
TN0000188,0.0,0.0,False,17511.0,"10,001 - 50,000"
TN0000190,0.0,0.0041,True,8219.0,"3,301 - 10,000"
TN0000191,0.0,0.0,False,66725.0,"50,001 - 100,000"
TN0000192,0.0,0.0,False,6567.0,"3,301 - 10,000"
TN0000193,0.0,0.0,False,4037.0,"3,301 - 10,000"
TN0000195,0.0,0.0,False,5983.0,"3,301 - 10,000"
TN0000196,0.0,0.0,False,3265.0,"1,001 - 3,300"
TN0000201,0.0,0.0,False,19599.0,"10,001 - 50,000"
TN0000205,0.0,0.0,False,8520.0,"3,301 - 10,000"
TN0000211,0.0,0.0,False,19970.0,"10,001 - 50,000"
TN0000212,0.0,0.0,False,3538.0,"3,301 - 10,000"
TN0000218,0.0,0.0,False,17931.0,"10,001 - 50,000"
TN0000219,0.0,0.0,False,57939.0,"50,001 - 100,000"
TN0000221,0.0,0.0,False,32490.0,"10,001 - 50,000"
TN0000224,0.0,0.0,False,3742.0,"3,301 - 10,000"
TN0000230,0.0,0.0,False,8239.0,"3,301 - 10,000"
TN0000231,0.0041,0.0067,True,12236.0,"10,001 - 50,000"
TN0000232,0.0,0.0,False,4317.0,"3,301 - 10,000"
TN0000233,0.0,0.0,False,12851.0,"10,001 - 50,000"
TN0000242,0.0,0.0,False,13908.0,"10,001 - 50,000"
TN0000244,0.0,0.0,False,15909.0,"10,001 - 50,000"
TN0000246,0.0,0.0,False,77222.0,"50,001 - 100,000"
TN0000247,0.0,0.0,False,38032.0,"10,001 - 50,000"
TN0000249,0.0,0.0,False,5437.0,"3,301 - 10,000"
TN0000253,0.0,0.0,False,59612.0,"50,001 - 100,000"
TN0000256,0.0,0.0,False,8313.0,"3,301 - 10,000"
TN0000262,0.0,0.0,False,37993.0,"10,001 - 50,000"
TN0000264,0.0,0.0,False,19813.0,"10,001 - 50,000"
TN0000266,0.0,0.0,False,16839.0,"10,001 - 50,000"
TN0000269,0.0,0.0,False,1888.0,"1,001 - 3,300"
TN0000271,0.0,0.0,False,9230.0,"3,301 - 10,000"
TN0000273,0.0,0.0,False,25425.0,"10,001 - 50,000"
TN0000274,0.0,0.0,False,5604.0,"3,301 - 10,000"
TN0000279,0.0,0.0,False,5306.0,"3,301 - 10,000"
TN0000280,0.0,0.0,False,71376.0,"50,001 - 100,000"
TN0000282,0.0,0.0,False,3529.0,"3,301 - 10,000"
TN0000286,0.0,0.0,False,64359.0,"50,001 - 100,000"
TN0000287,0.0,0.0,False,16653.0,"10,001 - 50,000"
TN0000291,0.0,0.0,False,10750.0,"10,001 - 50,000"
TN0000293,0.0,0.0,False,8810.0,"3,301 - 10,000"
TN0000294,0.0,0.0,False,59138.0,"50,001 - 100,000"
TN0000299,0.0,0.02,True,91111.0,"50,001 - 100,000"
TN0000303,0.0,0.0,False,68306.0,"50,001 - 100,000"
TN0000304,0.0,0.0,False,12475.0,"10,001 - 50,000"
TN0000314,0.0,0.0,False,9908.0,"3,301 - 10,000"
TN0000316,0.0,0.0,False,6167.0,"3,301 - 10,000"
TN0000318,0.0,0.0,False,11987.0,"10,001 - 50,000"
TN0000322,0.0,0.0,False,11060.0,"10,001 - 50,000"
TN0000324,0.0,0.0,False,3078.0,"1,001 - 3,300"
TN0000325,0.0,0.0,False,9702.0,"3,301 - 10,000"
TN0000328,0.0,0.0,False,9764.0,"3,301 - 10,000"
TN0000330,0.0,0.0,False,5056.0,"3,301 - 10,000"
TN0000331,0.0,0.0,False,105057.0,"100,001 - 1,000,000"
TN0000338,0.0,0.0,False,32983.0,"10,001 - 50,000"
TN0000349,0.0,0.0059,True,106765.0,"100,001 - 1,000,000"
TN0000360,0.0,0.0,False,11348.0,"10,001 - 50,000"
TN0000366,0.0,0.0,False,254671.0,"100,001 - 1,000,000"
TN0000367,0.0,0.0,False,41311.0,"10,001 - 50,000"
TN0000369,0.0,0.0,False,115531.0,"100,001 - 1,000,000"
TN0000371,0.0,0.0,False,77825.0,"50,001 - 100,000"
TN0000373,0.0,0.0,False,21551.0,"10,001 - 50,000"
TN0000374,0.0,0.0,False,27637.0,"10,001 - 50,000"
TN0000386,0.0055,0.0,True,38243.0,"10,001 - 50,000"
TN0000389,0.0,0.0,False,3578.0,"3,301 - 10,000"
TN0000392,0.0,0.0,False,21244.0,"10,001 - 50,000"
TN0000393,0.0,0.0,False,61074.0,"50,001 - 100,000"
TN0000394,0.0,0.0,False,15595.0,"10,001 - 50,000"
TN0000396,0.0,0.0046,True,33675.0,"10,001 - 50,000"
TN0000399,0.0,0.0,False,6218.0,"3,301 - 10,000"
TN0000400,0.0088,0.0053,True,24569.0,"10,001 - 50,000"
TN0000402,0.0,0.0,False,25981.0,"10,001 - 50,000"
TN0000404,0.0,0.0,False,9568.0,"3,301 - 10,000"
TN0000405,0.0,0.0,False,15733.0,"10,001 - 50,000"
TN0000408,0.0,0.0,False,4773.0,"3,301 - 10,000"
TN0000409,0.0,0.0,False,16047.0,"10,001 - 50,000"
TN0000415,0.0,0.0,False,10529.0,"10,001 - 50,000"
TN0000416,0.0,0.0,False,7895.0,"3,301 - 10,000"
TN0000421,0.0,0.0,False,5495.0,"3,301 - 10,000"
TN0000423,0.0,0.0,False,18767.0,"10,001 - 50,000"
TN0000424,0.0,0.0,False,81203.0,"50,001 - 100,000"
TN0000425,0.0,0.0,False,15087.0,"10,001 - 50,000"
TN0000428,0.0,0.0,False,30347.0,"10,001 - 50,000"
TN0000429,0.0116,0.0066,True,24975.0,"10,001 - 50,000"
TN0000430,0.0119,0.0073,True,11325.0,"10,001 - 50,000"
TN0000435,0.0,0.0,False,10632.0,"10,001 - 50,000"
TN0000438,0.0,0.0,False,49135.0,"10,001 - 50,000"
TN0000440,0.0,0.0,False,3642.0,"3,301 - 10,000"
TN0000442,0.0,0.0,False,7940.0,"3,301 - 10,000"
TN0000450,0.0,0.0,False,659500.0,"100,001 - 1,000,000"
TN0000457,0.0,0.0,False,5317.0,"3,301 - 10,000"
TN0000458,0.0,0.0,False,10932.0,"10,001 - 50,000"
TN0000463,0.0,0.0,False,8615.0,"3,301 - 10,000"
TN0000468,0.0,0.0,False,7000.0,"3,301 - 10,000"
TN0000469,0.0,0.0,False,7661.0,"3,301 - 10,000"
TN0000470,0.0,0.0,False,4021.0,"3,301 - 10,000"
TN0000471,0.0,0.0,False,5072.0,"3,301 - 10,000"
TN0000474,0.0,0.0,False,39883.0,"10,001 - 50,000"
TN0000479,0.0,0.0,False,9304.0,"3,301 - 10,000"
TN0000488,0.0,0.0,False,8610.0,"3,301 - 10,000"
TN0000490,0.0,0.0,False,10158.0,"10,001 - 50,000"
TN0000491,0.006,0.0,True,111365.0,"100,001 - 1,000,000"
TN0000494,0.0,0.0,False,778153.0,"100,001 - 1,000,000"
TN0000496,0.0,0.0,False,9535.0,"3,301 - 10,000"
TN0000499,0.0,0.0,False,5679.0,"3,301 - 10,000"
TN0000500,0.0,0.0,False,34925.0,"10,001 - 50,000"
TN0000510,0.0,0.0,False,3932.0,"3,301 - 10,000"
TN0000511,0.0,0.0,False,32793.0,"10,001 - 50,000"
TN0000514,0.0,0.0,False,25700.0,"10,001 - 50,000"
TN0000515,0.0,0.0,False,27941.0,"10,001 - 50,000"
TN0000517,0.0082,0.0048,True,22908.0,"10,001 - 50,000"
TN0000518,0.0,0.0,False,3996.0,"3,301 - 10,000"
TN0000521,0.0,0.0,False,14957.0,"10,001 - 50,000"
TN0000522,0.0,0.0,False,41614.0,"10,001 - 50,000"
TN0000523,0.0,0.0,False,5215.0,"3,301 - 10,000"
TN0000525,0.006,0.0045,True,21082.0,"10,001 - 50,000"
TN0000526,0.0,0.0,False,10025.0,"10,001 - 50,000"
TN0000530,0.0,0.0,False,8296.0,"3,301 - 10,000"
TN0000531,0.0,0.0,False,10957.0,"10,001 - 50,000"
TN0000532,0.0,0.0,False,10688.0,"10,001 - 50,000"
TN0000536,0.0,0.0,False,12874.0,"10,001 - 50,000"
TN0000540,0.0,0.0,False,5155.0,"3,301 - 10,000"
TN0000541,0.0069,0.013,True,4303.0,"3,301 - 10,000"
TN0000546,0.0173,0.0259,True,7388.0,"3,301 - 10,000"
TN0000548,0.0,0.0,False,14872.0,"10,001 - 50,000"
TN0000551,0.0,0.0,False,5346.0,"3,301 - 10,000"
TN0000552,0.0,0.0,False,5434.0,"3,301 - 10,000"
TN0000557,0.0,0.0,False,5546.0,"3,301 - 10,000"
TN0000558,0.0,0.0,False,18854.0,"10,001 - 50,000"
TN0000559,0.0,0.0,False,23509.0,"10,001 - 50,000"
TN0000562,0.0,0.0,False,11358.0,"10,001 - 50,000"
TN0000563,0.0,0.0062,True,6787.0,"3,301 - 10,000"
TN0000569,0.0,0.0,False,5349.0,"3,301 - 10,000"
TN0000572,0.0,0.0,False,6050.0,"3,301 - 10,000"
TN0000573,0.0,0.0,False,4368.0,"3,301 - 10,000"
TN0000576,0.0,0.0,False,3843.0,"3,301 - 10,000"
TN0000578,0.0,0.0,False,8628.0,"3,301 - 10,000"
TN0000579,0.0,0.0,False,2059.0,"1,001 - 3,300"
TN0000580,0.0,0.0,False,8030.0,"3,301 - 10,000"
TN0000581,0.0,0.0,False,9254.0,"3,301 - 10,000"
TN0000582,0.0,0.0,False,3613.0,"3,301 - 10,000"
TN0000590,0.0,0.0,False,10721.0,"10,001 - 50,000"
TN0000593,0.0,0.0,False,13729.0,"10,001 - 50,000"
TN0000594,0.0,0.0,False,4966.0,"3,301 - 10,000"
TN0000596,0.0,0.0,False,2684.0,"1,001 - 3,300"
TN0000598,0.0,0.0,False,20197.0,"10,001 - 50,000"
TN0000611,0.0,0.0158,True,19495.0,"10,001 - 50,000"
TN0000613,0.035,0.018,True,30571.0,"10,001 - 50,000"
TN0000615,0.0,0.0,False,20648.0,"10,001 - 50,000"
TN0000617,0.0,0.0,False,39885.0,"10,001 - 50,000"
TN0000623,0.0,0.0,False,6033.0,"3,301 - 10,000"
TN0000626,0.0,0.0042,True,25320.0,"10,001 - 50,000"
TN0000627,0.0,0.0,False,1236.0,"1,001 - 3,300"
TN0000628,0.0079,0.0059,True,34772.0,"10,001 - 50,000"
TN0000634,0.0,0.0,False,7714.0,"3,301 - 10,000"
TN0000635,0.0,0.0,False,9265.0,"3,301 - 10,000"
TN0000636,0.0,0.0,False,8913.0,"3,301 - 10,000"
TN0000637,0.0,0.0,False,7049.0,"3,301 - 10,000"
TN0000639,0.0058,0.0,True,60876.0,"50,001 - 100,000"
TN0000641,0.0,0.0,False,5020.0,"3,301 - 10,000"
TN0000643,0.0,0.0,False,50648.0,"50,001 - 100,000"
TN0000644,0.0,0.0,False,7645.0,"3,301 - 10,000"
TN0000645,0.0,0.0,False,9246.0,"3,301 - 10,000"
TN0000646,0.0,0.0,False,6154.0,"3,301 - 10,000"
TN0000648,0.0,0.0,False,3932.0,"3,301 - 10,000"
TN0000650,0.0,0.0,False,5771.0,"3,301 - 10,000"
TN0000651,0.0,0.0,False,7304.0,"3,301 - 10,000"
TN0000652,0.0,0.0,False,10899.0,"10,001 - 50,000"
TN0000653,0.0,0.0,False,4372.0,"3,301 - 10,000"
TN0000655,0.0,0.0,False,6022.0,"3,301 - 10,000"
TN0000666,0.0,0.0,False,43338.0,"10,001 - 50,000"
TN0000667,0.0061,0.0,True,65840.0,"50,001 - 100,000"
TN0000687,0.0,0.0,False,13825.0,"10,001 - 50,000"
TN0000691,0.0,0.0,False,6738.0,"3,301 - 10,000"
TN0000693,0.0,0.0,False,7759.0,"3,301 - 10,000"
TN0000698,0.0,0.0,False,4169.0,"3,301 - 10,000"
TN0000699,0.0,0.0,False,40094.0,"10,001 - 50,000"
TN0000706,0.0,0.0,False,5343.0,"3,301 - 10,000"
TN0000707,0.0,0.027,True,5295.0,"3,301 - 10,000"
TN0000715,0.0096,0.0048,True,30958.0,"10,001 - 50,000"
TN0000719,0.0,0.0,False,4336.0,"3,301 - 10,000"
TN0000720,0.0,0.0,False,16180.0,"10,001 - 50,000"
TN0000726,0.0,0.0,False,14836.0,"10,001 - 50,000"
TN0000729,0.0,0.0,False,12074.0,"10,001 - 50,000"
TN0000730,0.0078,0.0046,True,3983.0,"3,301 - 10,000"
TN0000733,0.0,0.0,False,8829.0,"3,301 - 10,000"
TN0000736,0.0,0.0,False,5354.0,"3,301 - 10,000"
TN0000738,0.0,0.0,False,5873.0,"3,301 - 10,000"
TN0000742,0.0,0.0,False,19009.0,"10,001 - 50,000"
TN0000743,0.0,0.0,False,86978.0,"50,001 - 100,000"
TN0000745,0.0,0.0,False,130411.0,"100,001 - 1,000,000"
TN0000746,0.0,0.0042,True,4171.0,"3,301 - 10,000"
TN0000749,0.0,0.0,False,7842.0,"3,301 - 10,000"
TN0000754,0.0,0.0,False,24899.0,"10,001 - 50,000"
TN0000756,0.0,0.0,False,11434.0,"10,001 - 50,000"
TN0000758,0.0,0.0,False,12069.0,"10,001 - 50,000"
TN0000764,0.0,0.0,False,23846.0,"10,001 - 50,000"
TN0000765,0.0,0.0,False,57129.0,"50,001 - 100,000"
TN0000770,0.0071,0.0041,True,24488.0,"10,001 - 50,000"
TN0000790,0.0,0.0,False,22680.0,"10,001 - 50,000"
TN0000791,0.0,0.0,False,221871.0,"100,001 - 1,000,000"
TN0000813,0.0,0.0,False,3386.0,"3,301 - 10,000"
TN0000818,0.0,0.0,False,27810.0,"10,001 - 50,000"
TN0000820,0.0064,0.0273,True,43270.0,"10,001 - 50,000"
TN0000871,0.0,0.0,False,13870.0,"10,001 - 50,000"
TN0000872,0.0,0.0,False,15571.0,"10,001 - 50,000"
TN0000883,0.0073,0.016,True,3582.0,"3,301 - 10,000"
TN0000904,0.0,0.0,False,4431.0,"3,301 - 10,000"
TN0000969,0.0,0.0,False,3927.0,"3,301 - 10,000"
TN0001060,0.0,0.0,False,5373.0,"3,301 - 10,000"
TN0001068,0.0,0.0,False,5000.0,"3,301 - 10,000"
TN0008279,0.0,0.0,False,6194.0,"3,301 - 10,000"
TX0010001,0.0,0.0,False,31272.0,"10,001 - 50,000"
TX0010020,0.0,0.0,False,3603.0,"3,301 - 10,000"
TX0010030,0.0,0.0,False,4221.0,"3,301 - 10,000"
TX0010031,0.0,0.0,False,7965.0,"3,301 - 10,000"
TX0010036,0.0,0.0,False,4866.0,"3,301 - 10,000"
TX0010044,0.0,0.0,False,8148.0,"3,301 - 10,000"
TX0020001,0.0,0.0,False,14109.0,"10,001 - 50,000"
TX0030001,0.0,0.0,False,5210.0,"3,301 - 10,000"
TX0030004,0.0,0.0,False,51236.0,"50,001 - 100,000"
TX0030016,0.0,0.0,False,3479.0,"3,301 - 10,000"
TX0030019,0.0,0.0,False,7381.0,"3,301 - 10,000"
TX0030020,0.0,0.0,False,6684.0,"3,301 - 10,000"
TX0030023,0.0,0.0,False,10907.0,"10,001 - 50,000"
TX0040002,0.0,0.0,False,11186.0,"10,001 - 50,000"
TX0070003,0.0,0.0,False,17985.0,"10,001 - 50,000"
TX0070005,0.0,0.0,False,3396.0,"3,301 - 10,000"
TX0070016,0.0,0.0,False,2247.0,"1,001 - 3,300"
TX0070023,0.0,0.0,False,9621.0,"3,301 - 10,000"
TX0080002,0.0,0.0,False,6839.0,"3,301 - 10,000"
TX0080043,0.0,0.0,False,681.0,"501 - 1,000"
TX0090001,0.0,0.0,False,5158.0,"3,301 - 10,000"
TX0110001,0.0,0.0,False,13209.0,"10,001 - 50,000"
TX0110002,0.0,0.0,False,10598.0,"10,001 - 50,000"
TX0110013,0.0,0.0,False,86325.0,"50,001 - 100,000"
TX0110020,0.0,0.0,False,5220.0,"3,301 - 10,000"
TX0130001,0.0,0.0,False,13664.0,"10,001 - 50,000"
TX0130002,0.0,0.0,False,5595.0,"3,301 - 10,000"
TX0140002,0.0,0.0,False,25466.0,"10,001 - 50,000"
TX0140005,0.0,0.0049,True,94935.0,"50,001 - 100,000"
TX0140006,0.0,0.0,False,151261.0,"100,001 - 1,000,000"
TX0140007,0.0,0.0,False,6450.0,"3,301 - 10,000"
TX0140023,0.0,0.0,False,34834.0,"10,001 - 50,000"
TX0140028,0.0,0.0,False,4182.0,"3,301 - 10,000"
TX0140031,0.0,0.0,False,7836.0,"3,301 - 10,000"
TX0140035,0.0,0.0,False,10056.0,"10,001 - 50,000"
TX0140044,0.0,0.0,False,4953.0,"3,301 - 10,000"
TX0140076,0.0,0.0137,True,7836.0,"3,301 - 10,000"
TX0140105,0.0,0.0059,True,4710.0,"3,301 - 10,000"
TX0140107,0.0,0.0,False,35669.0,"10,001 - 50,000"
TX0140116,0.0,0.0,False,5000.0,"3,301 - 10,000"
TX0140118,0.0,0.0,False,4125.0,"3,301 - 10,000"
TX0150009,0.0,0.0,False,20119.0,"10,001 - 50,000"
TX0150010,0.0,0.0,False,8142.0,"3,301 - 10,000"
TX0150018,0.0,0.0,False,1999472.0,"> 1,000,000"
TX0150039,0.0,0.0,False,7357.0,"3,301 - 10,000"
TX0150040,0.0,0.0,False,13905.0,"10,001 - 50,000"
TX0150046,0.0,0.0,False,936.0,"501 - 1,000"
TX0150047,0.0,0.0,False,29709.0,"10,001 - 50,000"
TX0150048,0.0,0.0,False,4221.0,"3,301 - 10,000"
TX0150068,0.0,0.0,False,8724.0,"3,301 - 10,000"
TX0150106,0.0,0.0,False,8154.0,"3,301 - 10,000"
TX0150114,0.0,0.0,False,20907.0,"10,001 - 50,000"
TX0150115,0.0,0.0,False,10949.0,"10,001 - 50,000"
TX0150116,0.0,0.0,False,37563.0,"10,001 - 50,000"
TX0150138,0.0,0.0,False,26137.0,"10,001 - 50,000"
TX0150178,0.0,0.0,False,7794.0,"3,301 - 10,000"
TX0150190,0.0,0.0,False,5364.0,"3,301 - 10,000"
TX0150216,0.0,0.0,False,9768.0,"3,301 - 10,000"
TX0150492,0.0,0.0,False,11418.0,"10,001 - 50,000"
TX0150535,0.0,0.0,False,983.0,"501 - 1,000"
TX0150589,0.0,0.0,False,24.0,25 to 100
TX0180001,0.0,0.0,False,3442.0,"3,301 - 10,000"
TX0190003,0.0,0.0,False,7059.0,"3,301 - 10,000"
TX0190004,0.0,0.0,False,37280.0,"10,001 - 50,000"
TX0190006,0.0,0.0,False,3818.0,"3,301 - 10,000"
TX0190008,0.0,0.0,False,4356.0,"3,301 - 10,000"
TX0190021,0.0,0.0,False,3650.0,"3,301 - 10,000"
TX0190024,0.0,0.0,False,9027.0,"3,301 - 10,000"
TX0200001,0.0,0.0,False,26244.0,"10,001 - 50,000"
TX0200002,0.0,0.0,False,27333.0,"10,001 - 50,000"
TX0200004,0.0,0.0,False,10604.0,"10,001 - 50,000"
TX0200005,0.0,0.0,False,10594.0,"10,001 - 50,000"
TX0200006,0.0,0.0,False,27314.0,"10,001 - 50,000"
TX0200008,0.0,0.0044,True,125828.0,"100,001 - 1,000,000"
TX0200009,0.0,0.0,False,3978.0,"3,301 - 10,000"
TX0200035,0.0,0.0,False,7605.0,"3,301 - 10,000"
TX0200201,0.0,0.0,False,5119.0,"3,301 - 10,000"
TX0200386,0.0,0.0,False,3567.0,"3,301 - 10,000"
TX0200411,0.0,0.0,False,5947.0,"3,301 - 10,000"
TX0200560,0.0,0.0,False,4230.0,"3,301 - 10,000"
TX0200578,0.0,0.0,False,6926.0,"3,301 - 10,000"
TX0200610,0.0,0.0,False,4833.0,"3,301 - 10,000"
TX0200612,0.0,0.0,False,5898.0,"3,301 - 10,000"
TX0200615,0.0,0.0,False,5250.0,"3,301 - 10,000"
TX0210001,0.0,0.0,False,87816.0,"50,001 - 100,000"
TX0210002,0.0,0.0,False,104103.0,"100,001 - 1,000,000"
TX0210005,0.0,0.0,False,15000.0,"10,001 - 50,000"
TX0210016,0.0,0.0,False,25065.0,"10,001 - 50,000"
TX0210017,0.0,0.0,False,61000.0,"50,001 - 100,000"
TX0220001,0.0,0.0,False,6000.0,"3,301 - 10,000"
TX0240001,0.0,0.0,False,4473.0,"3,301 - 10,000"
TX0250002,0.0,0.0,False,18862.0,"10,001 - 50,000"
TX0250004,0.0,0.0,False,12621.0,"10,001 - 50,000"
TX0250019,0.0,0.0,False,7575.0,"3,301 - 10,000"
TX0260001,0.0,0.0,False,4358.0,"3,301 - 10,000"
TX0270001,0.0,0.0,False,7011.0,"3,301 - 10,000"
TX0270026,0.0,0.0,False,8059.0,"3,301 - 10,000"
